Portfolio,Department/Agency,Outcome,Program,Expense type,Appropriation type,Description,2012-13,2013-14,2014-15,2015-16,2016-17,Source document,Source table,URL
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Local Government,Supplementary funding to South Australian councils for local roads - Appropriation Bill No. 2,,,,16815.0,17491.0,21681.4,26146.4,23674.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Local Government,Local Government (Financial Assistance) Act 1995,,,,2204201.0,1136585.0,1267026.1,1234427.8,1323633.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Local Government,Program support,,,,4130.0,3640.0,3237.0,2753.2,2351.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Local Government,Expenses not requiring appropriation in the Budget year,,,,115.0,103.0,90.3,80.2,63.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Services to Indian Ocean Territories,,,,141507.0,96396.0,84666.5,101775.9,126303.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Norfolk Island - Kingston and Arthur's Vale historic area,,,,610.0,614.0,542.1,599.1,734.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Norfolk Island - Commonwealth administration,,,,624.0,637.0,615.8,739.9,684.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Norfolk Island - reforms and services,,,,9471.0,5925.0,5057.1,6236.7,6668.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Services to Jervis Bay Territory,,,,7083.0,5833.0,5744.7,5884.1,5267.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,ACT Government - national capital functions,,,,1832.0,1951.0,1739.6,1815.8,2102.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,"Office of the Administrator, Northern Territory",,,,297.0,306.0,361.3,374.3,408.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Christmas Island Phosphate Mining Rehabilitation,,,,1529.0,1579.0,1396.4,1384.4,1324.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Program support,,,,9198.0,8812.0,8219.2,9077.8,9541.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Services to Territories,Expenses not requiring appropriation in the Budget year,,,,241865.0,233954.0,188457.9,156103.8,134792.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Arts and Cultural Development,,,,,6569.0,3865.0,3369.0,3641.1,3113.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Department of Regional Australia, Local Government, Arts and Sport",Sport and Recreation,,,,,52253.0,67469.0,76283.1,81545.9,71308.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Australia Council,Investment in the Arts,,,,,198255.0,222953.0,194925.5,147050.2,163635.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio","Australian Film, Television and Radio School",,,,,,30315.0,30934.0,32434.7,25881.5,27277.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Australian National Maritime Museum,Management of Maritime Heritage,,,,,33108.0,33257.0,29912.5,26180.6,27778.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Australian Sports Commission,Community-based sports activity,,,,,116818.0,117939.0,141630.5,144555.1,158393.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Australian Sports Commission,High performance athlete development,,,,,194834.0,193983.0,151643.2,179414.8,168942.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Film and Sound Archive of Australia,"Collection develoment, management, access and promotion",,,,,31546.0,32249.0,30748.4,34544.1,32962.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Gallery of Australia,,,,,,41478.0,41867.0,47896.1,52448.1,42368.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Library of Australia,,,,,,77332.0,77177.0,68344.4,62950.5,75079.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Museum of Australia,"Collection Management, Research, Exhibitions and Programs",,,,,46768.0,46943.0,38369.2,30249.2,24124.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Portrait Gallery of Australia,"Develop, maintain and provide access to Australia�s national portrait collection",,,,,0.0,14240.0,14415.2,15409.4,13797.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Screen Australia,Foster the Australian screen industry,,,,,111297.0,113681.0,85514.1,77721.0,63390.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Australian Sports Anti-Doping Authority,"Deterrence, Detection and Enforcement",,,,,15863.0,16167.0,18824.3,21299.5,16785.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Archives of Australia,,,,,,72184.0,73567.0,87618.6,73111.3,76518.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",National Capital Authority,,,,,,36728.0,37413.0,41900.5,42611.4,41032.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Regional Australia, Local Government, Arts and Sports Portfolio",Old Parliament House,,,,,,19400.0,19422.0,23789.1,19295.8,15389.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Petroleum Royalties Administration,,,,40.0,40.0,30.1,27.0,28.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Ethanol Production Grants,,,,120000.0,173600.0,186078.1,192080.5,230140.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Global Carbon Capture and Storage Institute,,,,35000.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Radioactive Waste Management,,,,2000.0,7500.0,9198.7,7437.4,7409.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Maralinga Maintenance,,,,239.0,239.0,256.7,237.0,191.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Rum Jungle,,,,16.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Syntroleum Depreciation,,,,1000.0,1000.0,1149.9,1110.0,1179.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Offshore Minerals Act 1994 (Fees),,,,21.0,60.0,59.6,54.0,49.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Carbon Capture and Storage Flagships,,,,36137.0,102220.0,104427.0,89116.3,78499.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,National Low Emissions Coal Initiative,,,,22076.0,32791.0,30207.5,23557.5,28264.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,National CO2 Infrastructure Plan,,,,17200.0,15000.0,12466.9,15087.9,11986.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,National Offshore Petroleum Titles Administrator,,,,9161.0,8632.0,7687.2,7835.9,7302.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Program support,,,,47423.0,41977.0,36362.1,43036.4,46523.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Resource Related Initiatives and Management,Expenses not requiring appropriation in the Budget year,,,,473.0,792.0,654.5,779.6,813.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Asia Pacific Partnership on Clean Development and Climate,,,,360.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Connecting Renew ables to the Grid,,,,0.0,25000.0,20126.5,18983.2,14797.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Smart Grid Smart city,,,,9410.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Coal Mining Technology Abatement Package,,,,1000.0,24000.0,26649.8,32093.3,37550.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Coal Sector Jobs Package,,,,0.0,229900.0,232180.0,175989.7,213625.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Australian Renewable Energy Agency Act 2011 - Payments to ARENA,,,,128600.0,508869.0,388089.2,413826.3,319736.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Low Emission Technology Demonstration Fund,,,,0.0,20000.0,22878.6,19851.7,18463.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Energy Special Account,,,,1485.0,1100.0,1041.8,1274.3,1179.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Program support,,,,39695.0,41570.0,34693.9,39464.9,32512.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Standing Council of Resources and Energy Special Account,,,,6834.0,5654.0,5219.5,4114.2,4630.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Energy Related Initiatives and Management,Expenses not requiring appropriation in the Budget year,,,,473.0,792.0,893.7,841.8,972.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,T-QUAL Grants,,,,8309.0,7604.0,8607.6,10049.3,8227.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Framework - Establishment,,,,50.0,50.0,54.4,47.2,45.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Asia Marketing Fund,,,,8500.0,12500.0,12123.3,12922.8,13872.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Tourism Industry Regional Development,,,,7121.0,11110.0,12504.4,10878.6,10347.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Payment to CAC Act body,,,,129656.0,130351.0,138058.6,134629.0,116548.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Program support,,,,22834.0,23495.0,26909.7,26639.2,21255.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Tourism Special Account,,,,1516.0,1472.0,1589.7,1887.2,1541.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Tourism Related Initiatives and Management,Expenses not requiring appropriation in the Budget year,,,,203.0,339.0,297.5,370.7,289.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Solar Cities,,,,1243.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Energy Efficiency Programs,,,,913.0,800.0,833.3,1019.5,1172.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,GEMS National Legislative Framework,,,,1923.0,5486.0,6512.3,6629.1,7486.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Low Carbon Communities,,,,42383.0,92188.0,105179.1,116495.3,139587.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Carbon Price Deductable Gift Recipient Fund,,,,3845.0,4787.0,5695.5,6325.4,6461.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Energy Efficiency Information Grants,,,,2115.0,11000.0,8529.0,6795.6,7722.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,National Solar Schools Plan,,,,50.0,0.0,0.0,0.0,0.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Program support,,,,9083.0,28276.0,34644.8,27130.9,25198.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Climate Change Special Account,,,,500.0,1500.0,1755.9,1513.4,1223.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Resources, Energy and Tourism Portfolio","Department of Resources, Energy and Tourism",Improving Australia's Energy Efficiency,Expenses not requiring appropriation in the Budget year,,,,203.0,339.0,397.8,412.3,401.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
